mbid,danceable,genre_dortmund_alternative,genre_dortmund_blues,genre_dortmund_electronic,genre_dortmund_folkcountry,genre_dortmund_funksoulrnb,genre_dortmund_jazz,genre_dortmund_pop,genre_dortmund_raphiphop,genre_dortmund_rock,genre_electronic_ambient,genre_electronic_dnb,genre_electronic_house,genre_electronic_techno,genre_electronic_trance,genre_rosamerica_cla,genre_rosamerica_dan,genre_rosamerica_hip,genre_rosamerica_jaz,genre_rosamerica_pop,genre_rosamerica_rhy,genre_rosamerica_roc,genre_rosamerica_spe,genre_tzanetakis_blu,genre_tzanetakis_cla,genre_tzanetakis_cou,genre_tzanetakis_dis,genre_tzanetakis_hip,genre_tzanetakis_jaz,genre_tzanetakis_met,genre_tzanetakis_pop,genre_tzanetakis_reg,genre_tzanetakis_roc,ismir04_rhythm_ChaChaCha,ismir04_rhythm_Jive,ismir04_rhythm_Quickstep,ismir04_rhythm_Rumba-American,ismir04_rhythm_Rumba-International,ismir04_rhythm_Rumba-Misc,ismir04_rhythm_Samba,ismir04_rhythm_Tango,ismir04_rhythm_VienneseWaltz,ismir04_rhythm_Waltz,mood_acoustic,mood_aggressive,mood_electronic,mood_happy,mood_party,mood_relaxed,mood_sad,moods_mirex_Cluster1,moods_mirex_Cluster2,moods_mirex_Cluster3,moods_mirex_Cluster4,moods_mirex_Cluster5,timbre,tonal_atonal,voice_instrumental,artist,genre,label,key_key,key_scale,chords_key,chords_scale,chords_changes_rate,chords_number_rate,bpm,beats_count,average_loudness,dynamic_complexity,duration,spectral_centroid,spectral_rolloff,spectral_flux,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,release_year,release_title,recording_title,liked
2d669791-d7dc-43b5-b19b-6f7430dfba77,0.654345631599,0.351065933704,0.0633605569601,0.323104649782,0.0872997194529,0.00660911714658,0.0113557381555,0.0146381696686,0.00526074785739,0.137305349112,0.603148281574,0.0589040331542,0.0672590583563,0.0131938243285,0.257494807243,0.00569765642285,0.0096087474376,0.0136825423688,0.00279446458444,0.0156262218952,0.0102227926254,0.941249489784,0.00111806194764,0.0626613423228,0.0348169617355,0.104475811124,0.0784321576357,0.15692435205,0.313974827528,0.0448166541755,0.0627359300852,0.0627360641956,0.0784258767962,0.220074489713,0.176119789481,0.0262126922607,0.0256238747388,0.0212127827108,0.0176995601505,0.0584699995816,0.285201877356,0.15296433866,0.0164206027985,0.999983012676,0.939675927162,0.633460223675,0.581031620502,0.776864945889,0.974917113781,0.947158396244,0.133045449853,0.0701592564583,0.0488777086139,0.101276822388,0.646640777588,0.591819941998,0.540802061558,0.964247941971,Jet,,Atlantic,E,minor,B,major,0.0844215005636,0.00455511687323,130.642776489,334,0.861425817013,3.38460183144,152.846801758,1821.81286621,1969.02905273,0.0798198506236,-632.013305664,110.841300964,-14.8245191574,34.1344680786,14.3143835068,8.65962314606,1.93715333939,12.2688770294,4.09973573685,7.5532002449,1.26405310631,-0.409501284361,-0.65159791708,2006.0,NOW Summer 2007,Put Your Money Where Your Mouth Is,1
b434b7c2-976a-4b1e-87f7-d167dddc976c,3.00000096379e-14,0.000772466592025,7.28789163986e-05,0.999017477036,7.41824260331e-05,1.13611156394e-06,2.02882765734e-05,4.4012122089e-06,2.88843580165e-07,3.69006193068e-05,0.640172898769,0.00823634956032,0.0553776137531,0.0271633472294,0.269049793482,0.0479921512306,0.0696273297071,0.0575811415911,0.0190120004117,0.146994173527,0.123454324901,0.520004153252,0.0153347244486,0.0617713928223,0.0343018434942,0.102904699743,0.0514719486237,0.154438391328,0.309046447277,0.0441263727844,0.0772129744291,0.0617708563805,0.102955065668,0.17581872642,0.108304187655,0.0294246543199,0.0577071160078,0.0681553333998,0.0401698537171,0.12935076654,0.232731804252,0.134570971131,0.0237665753812,0.904409646988,1.0,0.979391694069,0.840672135353,0.999984204769,0.808817088604,0.830520987511,0.07722184062,0.0444036833942,0.227747023106,0.030632186681,0.619995296001,0.834668576717,0.993148267269,0.996219694614,Jet,,,F,major,F,major,0.0837676823139,0.0031645570416,151.147872925,620,0.864262938499,4.77643203735,249.392089844,843.627258301,3473.32446289,0.101656161249,-694.581726074,181.939712524,-12.6736917496,24.9184894562,-6.62318897247,13.6122350693,3.68130493164,4.57836055756,0.854261934757,2.27409434319,1.88054227829,-1.2455855608,4.81826972961,,Indie/Rock Playlist: December 2006,Bring It On Back,1
c72b116d-853a-422a-a0e2-8fd06435b115,3.00000096379e-14,0.00177654402796,7.97554021119e-05,0.997843623161,6.23478044872e-05,3.13892951453e-06,7.02536781318e-05,9.84681628324e-06,4.19501611759e-06,0.000150267151184,0.521700918674,0.0179485473782,0.00979042612016,0.0159244593233,0.434635668993,0.00485217943788,0.0224636234343,0.0162380561233,0.00403626123443,0.39422956109,0.00563241960481,0.547555208206,0.00499266246334,0.0617713928223,0.0343018434942,0.102904699743,0.0514719486237,0.154438391328,0.309046447277,0.0441263727844,0.0772129744291,0.0617708563805,0.102955065668,0.216751500964,0.1145484671,0.0363056212664,0.0639273226261,0.0726831108332,0.0421264693141,0.228860661387,0.113227508962,0.0878722369671,0.0236970856786,0.904409646988,1.0,0.979391694069,0.82053565979,0.999984204769,0.808817088604,0.928100883961,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.61999386549,0.994387328625,0.943813383579,0.999998927116,Jet,,,A#,minor,D,minor,0.0691414028406,0.00283366395161,152.22958374,413,0.957329809666,2.40301799774,163.814941406,1088.01708984,7863.01611328,0.135327637196,-632.502807617,173.804992676,-27.5794715881,30.0475673676,-9.37633705139,21.8632297516,-1.12977778912,11.2503442764,1.3665343523,8.22550201416,6.85920858383,4.81177425385,7.96189403534,2006.0,Shine On,That’s All Lies,1
37d90057-6ff8-442c-a619-2cdd2b3bd2c0,3.00000096379e-14,0.00143823924009,0.000132500339532,0.997903287411,0.000151723492309,4.41784459326e-06,0.000271443132078,1.18263860713e-05,1.97904500965e-06,8.45917093102e-05,0.727821290493,0.00613110605627,0.0440095327795,0.0375712551177,0.184466794133,0.0377731360495,0.190030232072,0.137798279524,0.0567854493856,0.242150068283,0.148202940822,0.141845911741,0.0454139895737,0.0617713928223,0.0343018434942,0.102904699743,0.0514719486237,0.154438391328,0.309046447277,0.0441263727844,0.0772129744291,0.0617708563805,0.102955065668,0.11020103842,0.123822033405,0.018807772547,0.0334396287799,0.0405859649181,0.0222871284932,0.0830799415708,0.459231257439,0.0921071767807,0.0164380483329,0.904413104057,1.0,0.979391694069,0.926795125008,0.999984204769,0.808817088604,0.867724597454,0.0772179439664,0.0444045141339,0.227756217122,0.0306312069297,0.619990110397,0.997400343418,0.995119571686,0.999988377094,Jet,,,A#,minor,B,major,0.0673635303974,0.00301974453032,138.761520386,459,0.851543843746,5.60493421555,199.863922119,706.584655762,877.537231445,0.10323984921,-705.692138672,177.77305603,0.0166591666639,31.8625926971,-4.04060459137,19.6803722382,4.79806566238,5.03525447845,-0.124911226332,2.32296347618,3.10688257217,-0.914641618729,4.43480682373,2006.0,Shine On,Kings Horses,1
d10c795b-12ea-4e2a-b122-96f15814c2e2,3.00000096379e-14,2.4249419539e-07,1.57026107672e-07,0.999981224537,5.32403737452e-06,2.38039788769e-07,1.20761769722e-05,3.32437736006e-07,6.52833378467e-08,3.2986835663e-07,0.609305799007,0.00325972563587,0.0371821820736,0.023469094187,0.326783180237,0.0609463453293,0.0458235889673,0.070631198585,0.0735065490007,0.294380187988,0.197135210037,0.185970857739,0.0716060623527,0.0617713928223,0.0343018434942,0.102904699743,0.0514719486237,0.154438391328,0.309046447277,0.0441263727844,0.0772129744291,0.0617708563805,0.102955065668,0.0531636290252,0.0650289803743,0.0110087739304,0.0223333351314,0.0215401556343,0.0138745708391,0.034565705806,0.687889814377,0.0806302577257,0.00996480695903,0.904409646988,1.0,0.979391694069,0.989408373833,0.999984204769,0.808817088604,0.783200144768,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.61999386549,0.975594580173,0.994339466095,0.984720230103,Jet,,,F#,minor,C#,major,0.0826626420021,0.00234741787426,144.694259644,666,0.7079641819,4.55922317505,276.899017334,678.305236816,2216.29321289,0.096955023706,-706.248779297,181.596496582,0.452471733093,34.2758102417,-4.60133647919,15.0308151245,1.22862756252,3.6344845295,3.00253987312,3.46557974815,0.182719498873,-3.58232307434,0.362174838781,2006.0,Shine On,Shine On,1
00dba7f2-3247-4a28-8c4c-14aa8835cf1d,3.00000096379e-14,0.000881760788616,8.47985575092e-05,0.998779058456,4.37672933913e-05,1.03109323391e-05,9.7725642263e-05,4.31311855209e-06,3.52365964318e-06,9.47218068177e-05,0.747316420078,0.00892637949437,0.0370835550129,0.0137138152495,0.192959815264,0.0218888279051,0.0758381187916,0.109741598368,0.038986813277,0.261055022478,0.0272322874516,0.451622486115,0.0136348279193,0.0617713928223,0.0343018434942,0.102904699743,0.0514719486237,0.154438391328,0.309046447277,0.0441263727844,0.0772129744291,0.0617708563805,0.102955065668,0.168434843421,0.0708223506808,0.0394916832447,0.215069636703,0.139158815145,0.0491176061332,0.14416910708,0.121631085873,0.030754910782,0.0213499702513,0.904409646988,1.0,0.979391694069,0.995767712593,0.999984204769,0.808817088604,0.862490296364,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.61999386549,0.992519557476,0.999998390675,0.999999940395,Jet,,,A#,minor,G#,minor,0.0732607170939,0.00263527757488,96.6984863281,431,0.843744277954,4.32874155045,264.281890869,989.84967041,9973.13183594,0.119781568646,-668.658508301,176.893310547,-24.4445610046,22.1785831451,-6.55590772629,24.9065494537,5.05554199219,5.63737487793,-0.780164837837,0.0321791693568,2.5083296299,1.28549003601,7.39778423309,2006.0,Shine On,Come On Come On,1
f5e38d20-18ee-4980-8121-ae792fc8c48f,3.00000096379e-14,0.00794378295541,0.000792864186224,0.989509522915,0.000355411262717,4.4490891014e-05,0.000332635740051,8.28922347864e-05,1.64507946465e-05,0.000921940023545,0.481634378433,0.117383360863,0.0790836364031,0.123394690454,0.198503926396,0.00937067531049,0.0254362318665,0.103199213743,0.0102013060823,0.143755793571,0.00901673734188,0.695240318775,0.00377970119007,0.0617713928223,0.0343018434942,0.102904699743,0.0514719486237,0.154438391328,0.309046447277,0.0441263727844,0.0772129744291,0.0617708563805,0.102955065668,0.355257868767,0.0676385983825,0.0322148613632,0.102851241827,0.0580542199314,0.029212301597,0.171918436885,0.120987258852,0.0430290773511,0.0188361518085,0.904409646988,1.0,0.979391694069,0.988679945469,0.999984204769,0.808817088604,0.970010817051,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.61999386549,0.999170541763,0.999996900558,0.96781617403,Jet,,,F,minor,C#,major,0.0923599302769,0.00220713065937,86.4670715332,393,0.879120290279,3.1005179882,273.450866699,1194.55432129,5612.91064453,0.123449534178,-653.118225098,167.655990601,-28.2910385132,31.9217376709,-4.93765258789,26.6626491547,1.87429749966,11.6587371826,1.20489442348,2.27244472504,2.27803039551,0.883634090424,4.54126834869,2006.0,Shine On,Stand Up,1
f0d66108-e32c-4d16-b614-daffd588f2ba,0.606741786003,0.0743451863527,0.00938921701163,0.895600795746,0.00657389033586,0.000414216017816,0.00108193780761,0.00102261418942,0.000325815344695,0.0112463207915,0.214393645525,0.0262380465865,0.0290943142027,0.00871576368809,0.721558213234,0.000761221512221,0.0223418436944,0.0026015592739,0.000928758818191,0.040936242789,0.00208084448241,0.92981916666,0.000530348275788,0.0626613423228,0.0348169617355,0.104475811124,0.0784321576357,0.15692435205,0.313974827528,0.0448166541755,0.0627359300852,0.0627360641956,0.0784258767962,0.161861032248,0.244461372495,0.0352179706097,0.0460855327547,0.0439181700349,0.0348993204534,0.0565692596138,0.104448415339,0.24891756475,0.0236213579774,0.999991893768,0.863583266735,0.70258384943,0.699634730816,0.789272606373,0.993382811546,0.902788758278,0.0884594097733,0.0462780445814,0.202282324433,0.0513952337205,0.611584961414,0.900056600571,0.968251109123,0.643446445465,Jet,,Atlantic,A,major,F#,minor,0.0826945379376,0.00255516846664,163.493133545,539,0.935977458954,2.98643445969,199.875915527,1765.29833984,1854.54870605,0.0982590615749,-614.413757324,100.705230713,-4.13413906097,35.0277328491,13.4679927826,8.11347484589,3.51821064949,10.1844854355,2.59547519684,5.222032547,-2.66045832634,-3.78757739067,-1.98063957691,2006.0,Shine On,Rip It Up,1
82ce7c26-6708-4f9f-9eb2-1d38692be1fd,0.533731341362,0.248101979494,0.117443032563,0.181106612086,0.120768107474,0.011341269128,0.0254515632987,0.0332967676222,0.00891720596701,0.253573447466,0.30727699399,0.115308262408,0.258720099926,0.0292820651084,0.289412587881,0.000855373335071,0.00334804062732,0.00137214711867,0.000921300088521,0.00858025811613,0.00764009449631,0.976991534233,0.000291243282845,0.0626613423228,0.0348169617355,0.104475811124,0.0784321576357,0.15692435205,0.313974827528,0.0448166541755,0.0627359300852,0.0627360641956,0.0784258767962,0.172582089901,0.112255588174,0.0212195366621,0.0163043420762,0.016345763579,0.0131422653794,0.0306066535413,0.423187553883,0.183085232973,0.0112709701061,0.990324735641,0.900870203972,0.944223225117,0.579417705536,0.518646419048,0.993670165539,0.892999827862,0.340113341808,0.161348819733,0.262099206448,0.0626123547554,0.173826262355,0.96006578207,0.895388960838,0.848852813244,Jet,,,A,major,E,major,0.0571361407638,0.00258640968241,94.2638320923,315,0.950618624687,2.58498835564,197.43347168,1378.19592285,1391.97875977,0.0883071273565,-631.273620605,122.66986084,-4.86444807053,31.531080246,17.8109741211,7.8813700676,1.27598106861,9.43397808075,2.34115409851,1.4384380579,-4.0882434845,-3.01862668991,-3.42107248306,2006.0,Shine On,Skin and Bones,1
2c40960f-7a98-4e23-a525-278632284f98,3.00000096379e-14,0.00942406989634,0.00114327098709,0.987154126167,0.000784358941019,3.80392302759e-05,0.00059349561343,0.000127162289573,1.93072046386e-05,0.00071615021443,0.585554599762,0.0311526171863,0.0754413977265,0.0308132618666,0.277038097382,0.0212747287005,0.0319308303297,0.157723680139,0.0383516810834,0.475298941135,0.11205111444,0.15353885293,0.00983016006649,0.0617713928223,0.0343018434942,0.102904699743,0.0514719486237,0.154438391328,0.309046447277,0.0441263727844,0.0772129744291,0.0617708563805,0.102955065668,0.0500018335879,0.0412119217217,0.01464797277,0.520313441753,0.072019867599,0.027512408793,0.152894541621,0.0831923037767,0.0255340766162,0.0126716317609,0.904409646988,1.0,0.979391694069,0.808461666107,0.999984204769,0.808817088604,0.927507221699,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.61999386549,0.976345956326,0.95850199461,0.999997198582,Jet,,,F,major,D,minor,0.0887402445078,0.00289855082519,118.362701416,416,0.906525671482,3.75214958191,208.223114014,1053.15563965,9649.06054688,0.113918974996,-671.386901855,170.663665771,-20.3763217926,29.1582489014,-2.62605953217,20.8967609406,6.96131658554,12.7020483017,4.21054124832,5.57154130936,4.683385849,-0.0304838828743,7.52184772491,2006.0,Shine On,Shiny Magazine,1
7e424c85-2bfd-4d8e-887b-60a015547bdd,3.00000096379e-14,0.0147518934682,0.00167799356859,0.97973960638,0.00104220118374,7.63653588365e-05,0.0016292068176,0.00011282612104,1.47986966113e-05,0.000955131021328,0.799451351166,0.0143125131726,0.0701934099197,0.0310358144343,0.0850068926811,0.0490225628018,0.0134204607457,0.0232318565249,0.168869167566,0.347805559635,0.111678302288,0.24703976512,0.0389323160052,0.0617713928223,0.0343018434942,0.102904699743,0.0514719486237,0.154438391328,0.309046447277,0.0441263727844,0.0772129744291,0.0617708563805,0.102955065668,0.000691542169079,0.000869856216013,0.00208449480124,0.949306249619,0.000562161905691,0.0013858670136,0.0200588405132,0.021089296788,0.0021394349169,0.001812241273,0.904409646988,1.0,0.979391694069,0.878226101398,0.999984204769,0.808817088604,0.865215659142,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.61999386549,0.993909239769,0.996440827847,0.999993145466,Jet,,,F,minor,C#,minor,0.105023816228,0.00346470344812,123.035614014,445,0.89652121067,4.3736114502,214.388000488,788.625,16566.2675781,0.0938168168068,-698.045349121,176.212844849,-6.99163627625,29.2535915375,-10.2580890656,7.81637430191,0.87906485796,2.89608049393,0.566387355328,0.0876187458634,-3.52083539963,-6.49378538132,0.361215233803,2006.0,Shine On,Eleanor,1
1f0692a1-84ad-45bc-ac65-eacfddfe81c6,3.00000096379e-14,1.33575426275e-07,1.0968317099e-07,0.999990046024,1.92542506738e-06,3.35585440325e-07,6.97738778399e-06,1.62774526302e-07,4.764188688e-08,2.61464720097e-07,0.622167646885,0.00680109020323,0.0324380062521,0.0453609488904,0.293232291937,0.048114426434,0.0473070070148,0.104809269309,0.0323854349554,0.25260168314,0.0985585600138,0.401718586683,0.014505055733,0.0617713928223,0.0343018434942,0.102904699743,0.0514719486237,0.154438391328,0.309046447277,0.0441263727844,0.0772129744291,0.0617708563805,0.102955065668,0.153658851981,0.104744568467,0.0304223559797,0.0629766136408,0.0564642474055,0.0389552228153,0.185654044151,0.242449164391,0.101855389774,0.0228195376694,0.904409646988,1.0,0.979391694069,0.891522049904,0.999984204769,0.808817088604,0.794177174568,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.61999386549,0.995674848557,0.99999922514,0.992213010788,Jet,,,F,minor,A#,major,0.0590289309621,0.00299301627092,143.655303955,662,0.782420754433,5.51887273788,279.197814941,899.745483398,5033.08203125,0.0974915251136,-687.87097168,174.718383789,-16.1386432648,21.3683280945,-10.5167779922,23.5283508301,-0.1881159693,6.48766326904,-1.50541079044,0.802279412746,4.66904115677,-0.140887394547,6.55343580246,2006.0,Shine On,All You Have to Do,1
ff9bc153-5a71-4cc4-beaf-2df01d301d0e,0.191594257951,0.0169211551547,0.028517562896,0.879150629044,0.0124114593491,0.00113432481885,0.0530163310468,0.00128036551178,0.000897491874639,0.00667065987363,0.856294453144,0.00853003934026,0.0915694534779,0.0260707475245,0.017535334453,0.00127885327674,0.000826528936159,0.0110911484808,0.800787746906,0.00297165452503,0.180586516857,0.00163712422363,0.000820440822281,0.0626870542765,0.0348228886724,0.104483813047,0.0627374649048,0.156886413693,0.313951909542,0.0448243469,0.0784323960543,0.0627435147762,0.0784302055836,0.0091551663354,0.000325248460285,0.000300105108181,0.0068405601196,0.00767546473071,0.00816072337329,0.00184502161574,0.914672195911,0.0468987375498,0.00412679929286,0.995517611504,0.994606554508,0.56875282526,0.945847928524,0.956816911697,0.990879356861,0.716126322746,0.13146699965,0.321126043797,0.286090642214,0.139845043421,0.121471270919,0.822531878948,0.730460822582,0.999998211861,Vince Guaraldi,Jazz,Fantasy,F,minor,F,minor,0.0612878203392,0.00279286270961,90.9056777954,459,0.178081139922,5.29773664474,299.258789063,658.340881348,693.33190918,0.0496103167534,-787.558532715,188.236221313,15.6412725449,19.266544342,14.6215667725,8.8379907608,1.90941822529,4.0478553772,2.52542519569,-0.00839339289814,2.22665786743,3.66982269287,2.64023160934,1964.0,Jazz Impressions,Django,1
546acf15-28b4-4682-9c15-614a0ffe62b3,0.268416404724,0.00510016642511,0.00197770935483,0.982338726521,0.00258645601571,6.88967702445e-05,0.00672122696415,0.000110080414743,4.27576815127e-05,0.00105395622086,0.651172339916,0.00530490558594,0.253488868475,0.0489293411374,0.0411045625806,0.0352205708623,0.00501611083746,0.0270743537694,0.74504250288,0.0169289242476,0.149926900864,0.00655766949058,0.0142329409719,0.0626870542765,0.0348228886724,0.104483813047,0.0627374649048,0.156886413693,0.313951909542,0.0448243469,0.0784323960543,0.0627435147762,0.0784302055836,0.0146664828062,0.00224656774662,0.00180853507482,0.047493185848,0.0101396180689,0.00726782530546,0.00635158410296,0.844856381416,0.0606751814485,0.00449463538826,0.977763414383,0.837823331356,0.569568753242,0.850374221802,0.94949889183,0.971669852734,0.613880455494,0.127985924482,0.336008995771,0.196591958404,0.14068710804,0.198726013303,0.847999632359,0.974174559116,0.999999821186,Vince Guaraldi,Jazz,Fantasy,D,minor,D,minor,0.0765893235803,0.00282965484075,129.090805054,528,0.916083574295,4.16778993607,246.125717163,616.777038574,605.65435791,0.056397780776,-790.254760742,198.557449341,5.4159693718,36.5159301758,21.6953296661,13.7743444443,6.86956119537,1.25727200508,2.43192768097,3.92438030243,3.05587077141,1.52982282639,1.38180780411,1964.0,Jazz Impressions,Fenwyck Farfel,1
4faebeb3-8f3d-41dd-8ec1-8c66fd5e59b0,0.101413302124,0.00769462995231,0.00911975838244,0.910835564137,0.0206102319062,0.000467447767733,0.0453992970288,0.000843558926135,0.000391516921809,0.00463797757402,0.833862841129,0.0103935273364,0.0715521872044,0.0548483654857,0.0293430760503,0.0413915850222,0.00261346297339,0.00625471072271,0.859246551991,0.00609891535714,0.0793333277106,0.00161974178627,0.00344170001335,0.0626870542765,0.0348228886724,0.104483813047,0.0627374649048,0.156886413693,0.313951909542,0.0448243469,0.0784323960543,0.0627435147762,0.0784302055836,0.0249936338514,0.0016583452234,0.0018923743628,0.0119474967942,0.0200773198158,0.0188109632581,0.00642210058868,0.79447054863,0.10242716223,0.0173000507057,0.993765711784,0.950677454472,0.872197270393,0.945331037045,0.985501229763,0.997381746769,0.757897377014,0.0672034993768,0.162454605103,0.561406314373,0.17976000905,0.0291755553335,0.790404438972,0.90336483717,0.999999701977,Vince Guaraldi,Jazz,Fantasy,D#,major,A#,major,0.0519431978464,0.00261584459804,139.67956543,477,0.0692074969411,5.83197832108,248.476730347,575.228271484,590.664245605,0.0371239706874,-799.551696777,181.606796265,14.4372835159,23.600736618,14.2823638916,3.08213591576,0.47456073761,3.04975676537,2.01347994804,3.57753181458,4.64408397675,3.49162578583,2.77496290207,1964.0,Jazz Impressions,Three Coins in the Fountain,1
08af33d8-e9f5-4a42-862d-08b5deec49c1,0.416567414999,3.20985488189e-10,3.93165472401e-10,0.99999755621,2.49959867915e-07,7.02472746639e-08,1.91044273379e-06,1.96984260015e-08,1.59645967557e-08,1.70417933987e-07,0.475228518248,0.00447125546634,0.22566755116,0.0250742342323,0.26955845952,0.049035564065,0.00770779699087,0.0807282701135,0.354008555412,0.0569022148848,0.425607413054,0.0169155281037,0.00909464526922,0.0519577711821,0.0346381738782,0.103935204446,0.0780208408833,0.15609832108,0.312322646379,0.0445828437805,0.0624094121158,0.0780136138201,0.0780211687088,0.0067840218544,0.00644998950884,0.000774250598624,0.00265840161592,0.000908597023226,0.000684308179189,0.00170956400689,0.93095356226,0.0485314019024,0.000545930350199,0.61068457365,0.859983563423,0.777698516846,0.877920806408,0.568895339966,0.71593105793,0.619943976402,0.0724371299148,0.0658313557506,0.303167283535,0.0775521099567,0.481012135744,0.985739707947,0.581156790257,0.995782077312,John Handy,Jazz,JazzFM Records,C,minor,C,minor,0.0616018697619,0.0010025621159,132.108062744,916,0.744528949261,4.67071247101,416.809783936,1317.65368652,1529.86767578,0.0639890953898,-722.915710449,142.609710693,-20.2906131744,26.5812129974,5.39430379868,14.8218755722,1.26392102242,8.72368621826,-5.66332530975,2.26023840904,-0.998252153397,5.09937477112,-5.99976968765,,Jazz Number Ones,Hard Work,1
32c7e292-14f1-4080-bddf-ef852e0a4c59,0.37914121151,0.0610425546765,0.0317409522831,0.805360078812,0.0552941262722,0.00371637451462,0.0059004756622,0.00773914484307,0.00306567689404,0.0261406395584,0.621006369591,0.0396828353405,0.231939300895,0.0218375399709,0.085533939302,0.0262920223176,0.00928525719792,0.0568975321949,0.0248078256845,0.521410524845,0.319580376148,0.0305443722755,0.011182082817,0.0620671063662,0.034474901855,0.103433981538,0.0620971247554,0.15527240932,0.310666948557,0.044346679002,0.0620793737471,0.0620816536248,0.103479810059,0.230494216084,0.179792359471,0.0421122871339,0.0370029732585,0.0327685922384,0.0309756100178,0.0769398063421,0.248316884041,0.0985551029444,0.0230421628803,0.772037267685,0.779318153858,0.78528380394,0.812073886395,0.542139410973,0.652387082577,0.729383349419,0.110771864653,0.374063074589,0.0802303925157,0.235383883119,0.199550792575,0.818982422352,0.915964603424,0.999083817005,Queen & David Bowie,Glam Rock,EMI,D,major,D,major,0.0540328882635,0.00234925607219,113.23575592,449,0.28254365921,8.03812980652,237.160003662,1586.79187012,2063.80834961,0.0624333247542,-714.141296387,110.541557312,-4.89204835892,20.0806732178,2.63560605049,5.32363653183,-4.17519521713,4.27049779892,-3.43759417534,2.99754190445,1.32568883896,0.219937071204,-0.936598777771,1981.0,Greatest Hits,Under Pressure,1
ec04e3c5-0548-4e73-bfc3-19a26108f302,0.0094044059515,0.00909014232457,0.00159700983204,0.963293194771,0.0207622777671,0.000105267317849,0.00189777440391,0.000346829852788,3.69359986507e-05,0.00287054432556,0.776211023331,0.00339641841128,0.173255726695,0.012571032159,0.0345657803118,0.494586229324,0.0087719373405,0.00592177873477,0.154130682349,0.121302105486,0.160628661513,0.0380147099495,0.0166439004242,0.0233689267188,0.0078503722325,0.0367920920253,0.035993527621,0.0212598368526,0.766918838024,0.00370244379155,0.0197828002274,0.0286416020244,0.0556895770133,0.00849693920463,0.000979309435934,0.00113542820327,0.00870042201132,0.0100697511807,0.00493492651731,0.00190915411804,0.0306800864637,0.910104513168,0.0229894816875,0.945639073849,0.987460434437,0.768372833729,0.927140235901,0.987475931644,0.993957459927,0.714690566063,0.0668507963419,0.0942520871758,0.596537709236,0.207726761699,0.0346326306462,0.991958975792,0.982830226421,0.949481844902,John Lennon & Plastic Ono Band,"Rock, Piano",Capitol Records,C,major,C,major,0.0337768681347,0.00255885371007,151.647735596,452,0.858579695225,3.24480319023,181.420410156,480.799804688,576.544616699,0.0587172843516,-753.827575684,218.291671753,6.50232696533,6.37127447128,-5.55905580521,1.42474722862,-6.13700914383,-2.17769360542,-14.1500883102,-7.85161828995,-2.69153022766,-6.5186214447,-5.27700567245,1971.0,Imagine,Imagine,1
dd6d8e5c-7050-4510-a5ff-b619ba2b92a5,0.0540262050927,0.163316309452,0.0371274426579,0.61873203516,0.118905968964,0.00558103621006,0.00729069160298,0.011411796324,0.00375912734307,0.0338756106794,0.641583621502,0.0344484299421,0.100802756846,0.0138465678319,0.209318637848,0.0949344933033,0.00866487249732,0.00309659866616,0.00396406836808,0.126466423273,0.457544863224,0.303742915392,0.0015857797116,0.0626613423228,0.0348169617355,0.104475811124,0.0784321576357,0.15692435205,0.313974827528,0.0448166541755,0.0627359300852,0.0627360641956,0.0784258767962,0.0127000827342,0.0643228217959,0.00420041615143,0.00395767809823,0.00620967242867,0.0045504309237,0.00705191167071,0.0288239438087,0.85332351923,0.0148595264181,0.659836530685,0.973579645157,0.928485274315,0.875237584114,0.728085279465,0.711721003056,0.533875882626,0.108437456191,0.50047069788,0.097393296659,0.120265558362,0.173432976007,0.668129205704,0.934821724892,0.984620213509,George Harrison,Pop/Rock,Parlophone,E,major,E,major,0.0210418794304,0.000817160354927,122.69695282,462,0.733062386513,2.90717887878,227.253692627,1389.40258789,1891.42456055,0.0683846399188,-632.935546875,120.20867157,-4.73417043686,17.4103984833,-4.38251543045,5.56895542145,-8.27934360504,-1.88335680962,-9.40971088409,0.888774216175,-5.34904527664,-1.00209486485,-2.49662733078,1970.0,All Things Must Pass,All Things Must Pass,1
